Feature_1,Feature_2
-0.3000658085191248,-1.549101848075503
0.3450619459931321,-0.3436878994633316
-2.2261764510638944,-2.106601539629317
1.5885501041134766,-0.3669903364869493
2.2894915052254783,1.492955141092701
2.366145814386337,-0.05610789521133746
2.1007225449594005,0.019174541345005503
-0.901927394229981,-1.0202876372805305
0.2669324404704392,0.7468765793604651
1.3636391807934845,-0.4976450205347792
-0.5885191658735847,-1.0496091221889257
1.9934508586662296,0.8031121805826212
2.449707516930727,0.06690778596639098
-0.7568016048122361,0.1526150356578948
1.9297104294912588,1.4926796661818298
1.8070356855254226,0.3199103017607265
1.945023572278323,0.0810328025985066
1.3734540957723218,-0.4574960206387161
0.7908965729723261,-0.2593415364768109
1.6607169097917844,-0.24684675224981362
1.1218030115338502,0.8771942373596063
1.054970612724306,-0.9225846320742452
0.538282138395921,0.2896692617677101
2.1740672864730426,1.7174274788529778
1.2885496741016598,0.859148342694819
2.5634428695691627,-0.24143923109535656
2.3854506236133846,1.4335355702747663
1.2272320281269533,-0.6770845969774553
1.2777227391681072,-1.3837973231008527
1.662734884186765,-0.5482813155756917
1.5408072928024348,0.5882059641188487
1.9374176042064752,0.5528620599766497
0.4169707983362614,-1.1599210711868873
0.8411228285381243,-1.2885840261194939
-0.17960818743471552,0.2619604332231851
3.5389545539695613,1.742059298499084
0.6017635710672242,-0.6012818149757684
0.9805708385085945,-0.6234143482072262
1.0028496620362128,-0.1528275733558666
-0.13853935313176535,-0.8841185098305521
0.9135660013188553,-0.49831096480361203
1.638558470999997,0.20600028318037608
0.8688866645333301,-0.5520978162869329
-0.2886527867730133,0.7867480118724258
0.40859564304788987,-0.9174278891199512
0.16375591453725613,-1.2443194584842951
3.269110778999074,1.2610244680816698
2.7959100708237363,1.4443965867824278
0.14583055958767221,0.8222678718629551
0.8264228535321371,-0.39267767527672715
1.3872813511584443,-1.8238539578494408
0.4105192102330537,0.18138440412002063
1.70861622892814,1.852370272135069
0.9144974689704688,-0.5007904449303325
-0.6833516000043638,0.5873412578000323
0.7183889098780349,-0.03339050382162888
1.8227403932395188,-0.0271039762252732
0.7089500021550218,-1.1471338237538453
1.1768505438973011,-0.30080690286781564
0.41836025035990687,-0.24797764435314482
0.35647225025894247,-1.1535441485958045
1.7231004076998948,-0.2556633080824127
1.196119003433693,0.5734194964785452
